D (mm),B (mm),B1 (mm),t (mm),Lsl (mm),Wsl (mm),Ssl (mm),Bsl (mm),N,n,Fy (MPa),BC,r (mm),a/h,hst (mm),Vcr (N)
250,65,13,1,75,5,115,7.5,1,6,500,2,2,1,0,2619.2
250,65,13,1,75,5,85,9.5,1,6,500,2,2,1,0,2302.0
250,65,13,1,75,5,115,9.5,1,6,500,2,2,1,0,3601.1
250,65,13,1,75,5,85,11.5,1,6,500,2,2,1,0,2858.9
250,65,13,1,75,5,100,11.5,1,6,500,2,2,1,0,3713.6
250,65,13,1,75,5,115,11.5,1,6,500,2,2,1,0,4049.2
250,65,13,1,75,5,85,7.5,1,8,500,2,2,1,0,1526.1
250,65,13,1,75,5,100,7.5,1,8,500,2,2,1,0,1800.4
250,65,13,1,75,5,115,7.5,1,8,500,2,2,1,0,2063.5
250,65,13,1,75,5,85,9.5,1,8,500,2,2,1,0,1909.2
250,65,13,1,75,5,115,9.5,1,8,500,2,2,1,0,2756.0
250,65,13,1,75,5,85,11.5,1,8,500,2,2,1,0,2342.8
250,65,13,1,75,5,100,11.5,1,8,500,2,2,1,0,2902.2
250,65,13,1,75,5,115,11.5,1,8,500,2,2,1,0,3225.6
250,65,13,1,75,5,85,7.5,1,12,500,2,2,1,0,1325.8
250,65,13,1,75,5,100,7.5,1,12,500,2,2,1,0,1496.0
250,65,13,1,75,5,115,7.5,1,12,500,2,2,1,0,1617.9
250,65,13,1,75,5,85,9.5,1,12,500,2,2,1,0,1509.0
250,65,13,1,75,5,115,9.5,1,12,500,2,2,1,0,2085.7
250,65,13,1,75,5,85,11.5,1,12,500,2,2,1,0,1774.9
250,65,13,1,75,5,100,11.5,1,12,500,2,2,1,0,2162.3
250,65,13,1,75,5,115,11.5,1,12,500,2,2,1,0,2546.3
150,45,13,3,75,5,85,7.5,1,6,500,2,6,1,0,67547.2
150,45,13,3,75,5,100,7.5,1,6,500,2,6,1,0,70515.4
150,45,13,3,75,5,115,7.5,1,6,500,2,6,1,0,88184.9
150,45,13,3,75,5,85,9.5,1,6,500,2,6,1,0,81682.7
150,45,13,3,75,5,115,9.5,1,6,500,2,6,1,0,101387.1
150,45,13,3,75,5,85,11.5,1,6,500,2,6,1,0,98062.3
150,45,13,3,75,5,100,11.5,1,6,500,2,6,1,0,89693.3
150,45,13,3,75,5,115,11.5,1,6,500,2,6,1,0,112102.4
200,45,13,3,75,5,85,7.5,1,6,500,2,6,1,0,50685.5
200,45,13,3,75,5,100,7.5,1,6,500,2,6,1,0,60470.0
200,45,13,3,75,5,115,7.5,1,6,500,2,6,1,0,79514.9
200,45,13,3,75,5,85,9.5,1,6,500,2,6,1,0,64463.4
200,45,13,3,75,5,115,9.5,1,6,500,2,6,1,0,101234.5
200,45,13,3,75,5,85,11.5,1,6,500,2,6,1,0,79046.5
200,45,13,3,75,5,100,11.5,1,6,500,2,6,1,0,94823.2
200,45,13,3,75,5,115,11.5,1,6,500,2,6,1,0,113404.1
200,45,13,3,75,5,85,7.5,1,8,500,2,6,1,0,44758.6
200,45,13,3,75,5,100,7.5,1,8,500,2,6,1,0,51035.7
200,45,13,3,75,5,115,7.5,1,8,500,2,6,1,0,65350.6
200,45,13,3,75,5,85,9.5,1,8,500,2,6,1,0,50385.4
200,45,13,3,75,5,115,9.5,1,8,500,2,6,1,0,84072.4
200,45,13,3,75,5,85,11.5,1,8,500,2,6,1,0,57031.5
200,45,13,3,75,5,100,11.5,1,8,500,2,6,1,0,76832.9
200,45,13,3,75,5,115,11.5,1,8,500,2,6,1,0,98810.8
250,65,13,3,75,5,85,7.5,1,6,500,2,6,1,0,46413.4
250,65,13,3,75,5,100,7.5,1,6,500,2,6,1,0,52175.5
250,65,13,3,75,5,115,7.5,1,6,500,2,6,1,0,66306.9
250,65,13,3,75,5,85,9.5,1,6,500,2,6,1,0,62299.6
250,65,13,3,75,5,115,9.5,1,6,500,2,6,1,0,93180.4
250,65,13,3,75,5,85,11.5,1,6,500,2,6,1,0,77510.3
250,65,13,3,75,5,100,11.5,1,6,500,2,6,1,0,87026.2
250,65,13,3,75,5,115,11.5,1,6,500,2,6,1,0,107465.7
250,65,13,3,75,5,85,7.5,1,8,500,2,6,1,0,41272.5
250,65,13,3,75,5,100,7.5,1,8,500,2,6,1,0,44169.1
250,65,13,3,75,5,115,7.5,1,8,500,2,6,1,0,52979.3
250,65,13,3,75,5,85,9.5,1,8,500,2,6,1,0,51941.6
250,65,13,3,75,5,115,9.5,1,8,500,2,6,1,0,72171.6
250,65,13,3,75,5,85,11.5,1,8,500,2,6,1,0,63838.0
250,65,13,3,75,5,100,11.5,1,8,500,2,6,1,0,66403.2
250,65,13,3,75,5,115,11.5,1,8,500,2,6,1,0,85267.1
250,65,13,3,75,5,85,7.5,1,12,500,2,6,1,0,36139.5
250,65,13,3,75,5,100,7.5,1,12,500,2,6,1,0,37380.3
250,65,13,3,75,5,115,7.5,1,12,500,2,6,1,0,41053.3
250,65,13,3,75,5,85,9.5,1,12,500,2,6,1,0,41230.5
250,65,13,3,75,5,115,9.5,1,12,500,2,6,1,0,53649.1
250,65,13,3,75,5,85,11.5,1,12,500,2,6,1,0,48571.9
250,65,13,3,75,5,100,11.5,1,12,500,2,6,1,0,49302.4
250,65,13,3,75,5,115,11.5,1,12,500,2,6,1,0,66177.1
200,45,13,2,75,5,85,7.5,2,6,500,2,4,1,0,14053.2
200,45,13,2,75,5,100,7.5,2,6,500,2,4,1,0,16676.1
200,45,13,2,75,5,115,7.5,2,6,500,2,4,1,0,21414.1
200,45,13,2,75,5,85,9.5,2,6,500,2,4,1,0,16835.9
200,45,13,2,75,5,115,9.5,2,6,500,2,4,1,0,30271.5
200,45,13,2,75,5,85,11.5,2,6,500,2,4,1,0,20336.4
200,45,13,2,75,5,100,11.5,2,6,500,2,4,1,0,28550.1
200,45,13,2,75,5,115,11.5,2,6,500,2,4,1,0,36379.0
250,65,13,2,75,5,85,7.5,2,6,500,2,4,1,0,12804.9
250,65,13,2,75,5,100,7.5,2,6,500,2,4,1,0,14824.3
250,65,13,2,75,5,115,7.5,2,6,500,2,4,1,0,17308.7
250,65,13,2,75,5,85,9.5,2,6,500,2,4,1,0,17347.1
250,65,13,2,75,5,115,9.5,2,6,500,2,4,1,0,25601.9
250,65,13,2,75,5,85,11.5,2,6,500,2,4,1,0,23029.3
250,65,13,2,75,5,100,11.5,2,6,500,2,4,1,0,27257.8
250,65,13,2,75,5,115,11.5,2,6,500,2,4,1,0,30310.4
250,65,13,2,75,5,85,7.5,2,8,500,2,4,1,0,11562.3
250,65,13,2,75,5,100,7.5,2,8,500,2,4,1,0,13124.7
250,65,13,2,75,5,115,7.5,2,8,500,2,4,1,0,14747.3
250,65,13,2,75,5,85,9.5,2,8,500,2,4,1,0,14260.7
250,65,13,2,75,5,115,9.5,2,8,500,2,4,1,0,21597.6
250,65,13,2,75,5,85,11.5,2,8,500,2,4,1,0,17734.5
250,65,13,2,75,5,100,11.5,2,8,500,2,4,1,0,22357.2
250,65,13,2,75,5,115,11.5,2,8,500,2,4,1,0,26443.4
200,45,13,1,75,5,85,7.5,2,6,500,2,2,1,0,1934.2
200,45,13,1,75,5,100,7.5,2,6,500,2,2,1,0,2155.0
200,45,13,1,75,5,115,7.5,2,6,500,2,2,1,0,2677.7
200,45,13,1,75,5,85,9.5,2,6,500,2,2,1,0,2480.1
200,45,13,1,75,5,115,9.5,2,6,500,2,2,1,0,3814.7
200,45,13,1,75,5,85,11.5,2,6,500,2,2,1,0,3193.8
200,45,13,1,75,5,100,11.5,2,6,500,2,2,1,0,3634.4
200,45,13,1,75,5,115,11.5,2,6,500,2,2,1,0,4593.3
250,65,13,1,75,5,85,7.5,2,6,500,2,2,1,0,1610.8
250,65,13,1,75,5,100,7.5,2,6,500,2,2,1,0,1939.1
250,65,13,1,75,5,115,7.5,2,6,500,2,2,1,0,2241.0
250,65,13,1,75,5,85,9.5,2,6,500,2,2,1,0,2178.1
250,65,13,1,75,5,115,9.5,2,6,500,2,2,1,0,3295.4
250,65,13,1,75,5,85,11.5,2,6,500,2,2,1,0,2887.7
250,65,13,1,75,5,100,11.5,2,6,500,2,2,1,0,3513.5
250,65,13,1,75,5,115,11.5,2,6,500,2,2,1,0,3876.7
250,65,13,1,75,5,85,7.5,2,8,500,2,2,1,0,1451.7
250,65,13,1,75,5,100,7.5,2,8,500,2,2,1,0,1702.9
250,65,13,1,75,5,115,7.5,2,8,500,2,2,1,0,1935.7
250,65,13,1,75,5,85,9.5,2,8,500,2,2,1,0,1784.8
250,65,13,1,75,5,115,9.5,2,8,500,2,2,1,0,2806.1
250,65,13,1,75,5,85,11.5,2,8,500,2,2,1,0,2218.4
250,65,13,1,75,5,100,11.5,2,8,500,2,2,1,0,2830.1
250,65,13,1,75,5,115,11.5,2,8,500,2,2,1,0,3423.0
200,45,13,3,75,5,85,7.5,2,6,500,2,6,1,0,47518.9
200,45,13,3,75,5,100,7.5,2,6,500,2,6,1,0,56497.8
200,45,13,3,75,5,115,7.5,2,6,500,2,6,1,0,73877.9
200,45,13,3,75,5,85,9.5,2,6,500,2,6,1,0,56830.1
200,45,13,3,75,5,115,9.5,2,6,500,2,6,1,0,102380.2
200,45,13,3,75,5,85,11.5,2,6,500,2,6,1,0,68996.1
200,45,13,3,75,5,100,11.5,2,6,500,2,6,1,0,97547.2
200,45,13,3,75,5,115,11.5,2,6,500,2,6,1,0,122103.2
250,65,13,3,75,5,85,7.5,2,6,500,2,6,1,0,44169.0
250,65,13,3,75,5,100,7.5,2,6,500,2,6,1,0,47566.2
250,65,13,3,75,5,115,7.5,2,6,500,2,6,1,0,58910.1
250,65,13,3,75,5,85,9.5,2,6,500,2,6,1,0,59752.7
250,65,13,3,75,5,115,9.5,2,6,500,2,6,1,0,87523.1
250,65,13,3,75,5,85,11.5,2,6,500,2,6,1,0,79293.4
250,65,13,3,75,5,100,11.5,2,6,500,2,6,1,0,80460.2
250,65,13,3,75,5,115,11.5,2,6,500,2,6,1,0,103936.8
250,65,13,3,75,5,85,7.5,2,8,500,2,6,1,0,39962.5
250,65,13,3,75,5,100,7.5,2,8,500,2,6,1,0,42870.8
250,65,13,3,75,5,115,7.5,2,8,500,2,6,1,0,49492.1
250,65,13,3,75,5,85,9.5,2,8,500,2,6,1,0,49274.8
250,65,13,3,75,5,115,9.5,2,8,500,2,6,1,0,73112.7
250,65,13,3,75,5,85,11.5,2,8,500,2,6,1,0,61128.5
250,65,13,3,75,5,100,11.5,2,8,500,2,6,1,0,67305.3
250,65,13,3,75,5,115,11.5,2,8,500,2,6,1,0,89489.7
150,45,13,1,60,3,100,9.5,2,6,500,1,2,1,20,6400.4
150,45,13,1,60,5,100,9.5,2,6,500,1,2,1,20,5488.3
150,45,13,1,60,7,100,9.5,2,6,500,1,2,1,20,4929.9
150,45,13,1,75,3,100,9.5,2,6,500,1,2,1,20,3546.1
150,45,13,1,75,5,100,9.5,2,6,500,1,2,1,20,3344.7
150,45,13,1,75,7,100,9.5,2,6,500,1,2,1,20,3142.8
150,45,13,1,90,3,100,9.5,2,6,500,1,2,1,20,2577.6
150,45,13,1,90,5,100,9.5,2,6,500,1,2,1,20,2915.9
150,45,13,1,90,7,100,9.5,2,6,500,1,2,1,20,3004.2
150,45,13,2,60,3,100,9.5,2,6,500,1,4,1,20,48187.6
150,45,13,2,60,5,100,9.5,2,6,500,1,4,1,20,41464.0
150,45,13,2,60,7,100,9.5,2,6,500,1,4,1,20,37223.8
150,45,13,2,75,3,100,9.5,2,6,500,1,4,1,20,22131.5
150,45,13,2,75,5,100,9.5,2,6,500,1,4,1,20,23324.6
150,45,13,2,75,7,100,9.5,2,6,500,1,4,1,20,25500.2
150,45,13,2,90,3,100,9.5,2,6,500,1,4,1,20,17730.1
150,45,13,2,90,5,100,9.5,2,6,500,1,4,1,20,19544.7
150,45,13,2,90,7,100,9.5,2,6,500,1,4,1,20,22789.8
150,45,13,3,60,3,100,9.5,2,6,500,1,6,1,20,140525.1
150,45,13,3,60,5,100,9.5,2,6,500,1,6,1,20,119739.5
150,45,13,3,60,7,100,9.5,2,6,500,1,6,1,20,107731.0
150,45,13,3,75,3,100,9.5,2,6,500,1,6,1,20,71287.0
150,45,13,3,75,5,100,9.5,2,6,500,1,6,1,20,75440.7
150,45,13,3,75,7,100,9.5,2,6,500,1,6,1,20,84622.7
150,45,13,3,90,3,100,9.5,2,6,500,1,6,1,20,58603.5
150,45,13,3,90,5,100,9.5,2,6,500,1,6,1,20,64679.9
150,45,13,3,90,7,100,9.5,2,6,500,1,6,1,20,73672.6
200,45,13,1,60,3,100,9.5,2,6,500,1,2,1,20,5590.6
200,45,13,1,60,5,100,9.5,2,6,500,1,2,1,20,4768.0
200,45,13,1,60,7,100,9.5,2,6,500,1,2,1,20,4056.0
200,45,13,1,75,3,100,9.5,2,6,500,1,2,1,20,3143.2
200,45,13,1,75,5,100,9.5,2,6,500,1,2,1,20,2681.5
200,45,13,1,75,7,100,9.5,2,6,500,1,2,1,20,2126.6
200,45,13,1,90,3,100,9.5,2,6,500,1,2,1,20,2377.8
200,45,13,1,90,5,100,9.5,2,6,500,1,2,1,20,2063.8
200,45,13,1,90,7,100,9.5,2,6,500,1,2,1,20,1740.2
200,45,13,1,60,3,100,9.5,2,8,500,1,2,1,20,4732.3
200,45,13,1,60,5,100,9.5,2,8,500,1,2,1,20,4105.8
200,45,13,1,60,7,100,9.5,2,8,500,1,2,1,20,3734.3
200,45,13,1,75,3,100,9.5,2,8,500,1,2,1,20,2699.8
200,45,13,1,75,5,100,9.5,2,8,500,1,2,1,20,2484.0
200,45,13,1,75,7,100,9.5,2,8,500,1,2,1,20,2132.5
200,45,13,1,90,3,100,9.5,2,8,500,1,2,1,20,2190.5
200,45,13,1,90,5,100,9.5,2,8,500,1,2,1,20,2091.4
200,45,13,1,90,7,100,9.5,2,8,500,1,2,1,20,1891.2
200,45,13,2,60,3,100,9.5,2,6,500,1,4,1,20,38333.6
200,45,13,2,60,5,100,9.5,2,6,500,1,4,1,20,33647.7
200,45,13,2,60,7,100,9.5,2,6,500,1,4,1,20,28020.8
200,45,13,2,75,3,100,9.5,2,6,500,1,4,1,20,24635.4
200,45,13,2,75,5,100,9.5,2,6,500,1,4,1,20,21133.6
200,45,13,2,75,7,100,9.5,2,6,500,1,4,1,20,17059.3
200,45,13,2,90,3,100,9.5,2,6,500,1,4,1,20,18830.4
200,45,13,2,90,5,100,9.5,2,6,500,1,4,1,20,16600.3
200,45,13,2,90,7,100,9.5,2,6,500,1,4,1,20,14229.0
200,45,13,2,60,3,100,9.5,2,8,500,1,4,1,20,32743.7
200,45,13,2,60,5,100,9.5,2,8,500,1,4,1,20,28903.1
200,45,13,2,60,7,100,9.5,2,8,500,1,4,1,20,25514.3
200,45,13,2,75,3,100,9.5,2,8,500,1,4,1,20,21182.8
200,45,13,2,75,5,100,9.5,2,8,500,1,4,1,20,19507.6
200,45,13,2,75,7,100,9.5,2,8,500,1,4,1,20,17178.1
200,45,13,2,90,3,100,9.5,2,8,500,1,4,1,20,17272.1
200,45,13,2,90,5,100,9.5,2,8,500,1,4,1,20,16658.4
200,45,13,2,90,7,100,9.5,2,8,500,1,4,1,20,15508.3
200,45,13,3,60,3,100,9.5,2,6,500,1,6,1,20,109202.5
200,45,13,3,60,5,100,9.5,2,6,500,1,6,1,20,97143.9
200,45,13,3,60,7,100,9.5,2,6,500,1,6,1,20,82516.2
200,45,13,3,75,3,100,9.5,2,6,500,1,6,1,20,77907.2
200,45,13,3,75,5,100,9.5,2,6,500,1,6,1,20,67823.2
200,45,13,3,75,7,100,9.5,2,6,500,1,6,1,20,55954.3
200,45,13,3,90,3,100,9.5,2,6,500,1,6,1,20,62358.8
200,45,13,3,90,5,100,9.5,2,6,500,1,6,1,20,55643.7
200,45,13,3,90,7,100,9.5,2,6,500,1,6,1,20,48133.2
200,45,13,3,60,3,100,9.5,2,8,500,1,6,1,20,96709.1
200,45,13,3,60,5,100,9.5,2,8,500,1,6,1,20,86214.5
200,45,13,3,60,7,100,9.5,2,8,500,1,6,1,20,75538.2
200,45,13,3,75,3,100,9.5,2,8,500,1,6,1,20,67619.6
200,45,13,3,75,5,100,9.5,2,8,500,1,6,1,20,62339.1
200,45,13,3,75,7,100,9.5,2,8,500,1,6,1,20,55947.7
200,45,13,3,90,3,100,9.5,2,8,500,1,6,1,20,57032.3
200,45,13,3,90,5,100,9.5,2,8,500,1,6,1,20,55010.6
200,45,13,3,90,7,100,9.5,2,8,500,1,6,1,20,51685.4
250,65,13,1,60,3,100,9.5,2,6,500,1,2,1,20,6574.8
250,65,13,1,60,5,100,9.5,2,6,500,1,2,1,20,5873.6
250,65,13,1,60,7,100,9.5,2,6,500,1,2,1,20,4517.1
250,65,13,1,75,3,100,9.5,2,6,500,1,2,1,20,3309.5
250,65,13,1,75,5,100,9.5,2,6,500,1,2,1,20,2593.6
250,65,13,1,75,7,100,9.5,2,6,500,1,2,1,20,1895.6
250,65,13,1,90,3,100,9.5,2,6,500,1,2,1,20,2006.8
250,65,13,1,90,5,100,9.5,2,6,500,1,2,1,20,1675.8
250,65,13,1,90,7,100,9.5,2,6,500,1,2,1,20,1377.0
250,65,13,1,60,3,100,9.5,2,8,500,1,2,1,20,5545.3
250,65,13,1,60,5,100,9.5,2,8,500,1,2,1,20,4728.7
250,65,13,1,60,7,100,9.5,2,8,500,1,2,1,20,3616.2
250,65,13,1,75,3,100,9.5,2,8,500,1,2,1,20,2735.1
250,65,13,1,75,5,100,9.5,2,8,500,1,2,1,20,2221.3
250,65,13,1,75,7,100,9.5,2,8,500,1,2,1,20,1689.8
250,65,13,1,90,3,100,9.5,2,8,500,1,2,1,20,1797.3
250,65,13,1,90,5,100,9.5,2,8,500,1,2,1,20,1553.4
250,65,13,1,90,7,100,9.5,2,8,500,1,2,1,20,1337.6
250,65,13,1,60,3,100,9.5,2,12,500,1,2,1,20,4406.5
250,65,13,1,60,5,100,9.5,2,12,500,1,2,1,20,3760.2
250,65,13,1,60,7,100,9.5,2,12,500,1,2,1,20,3003.1
250,65,13,1,75,3,100,9.5,2,12,500,1,2,1,20,2178.6
250,65,13,1,75,5,100,9.5,2,12,500,1,2,1,20,1821.9
250,65,13,1,75,7,100,9.5,2,12,500,1,2,1,20,1569.2
250,65,13,1,90,3,100,9.5,2,12,500,1,2,1,20,1642.7
250,65,13,1,90,5,100,9.5,2,12,500,1,2,1,20,1496.8
250,65,13,1,90,7,100,9.5,2,12,500,1,2,1,20,1350.4
250,65,13,2,60,3,100,9.5,2,6,500,1,4,1,20,36511.6
250,65,13,2,60,5,100,9.5,2,6,500,1,4,1,20,33203.5
250,65,13,2,60,7,100,9.5,2,6,500,1,4,1,20,28508.9
250,65,13,2,75,3,100,9.5,2,6,500,1,4,1,20,21611.4
250,65,13,2,75,5,100,9.5,2,6,500,1,4,1,20,18222.7
250,65,13,2,75,7,100,9.5,2,6,500,1,4,1,20,14260.3
250,65,13,2,90,3,100,9.5,2,6,500,1,4,1,20,15336.1
250,65,13,2,90,5,100,9.5,2,6,500,1,4,1,20,12902.3
250,65,13,2,90,7,100,9.5,2,6,500,1,4,1,20,10634.6
250,65,13,2,60,3,100,9.5,2,8,500,1,4,1,20,32805.1
250,65,13,2,60,5,100,9.5,2,8,500,1,4,1,20,29460.9
250,65,13,2,60,7,100,9.5,2,8,500,1,4,1,20,24634.2
250,65,13,2,75,3,100,9.5,2,8,500,1,4,1,20,18329.2
250,65,13,2,75,5,100,9.5,2,8,500,1,4,1,20,15813.7
250,65,13,2,75,7,100,9.5,2,8,500,1,4,1,20,12862.7
250,65,13,2,90,3,100,9.5,2,8,500,1,4,1,20,13540.8
250,65,13,2,90,5,100,9.5,2,8,500,1,4,1,20,11803.5
250,65,13,2,90,7,100,9.5,2,8,500,1,4,1,20,10182.9
250,65,13,2,60,3,100,9.5,2,12,500,1,4,1,20,27346.1
250,65,13,2,60,5,100,9.5,2,12,500,1,4,1,20,24210.9
250,65,13,2,60,7,100,9.5,2,12,500,1,4,1,20,20418.0
250,65,13,2,75,3,100,9.5,2,12,500,1,4,1,20,15873.2
250,65,13,2,75,5,100,9.5,2,12,500,1,4,1,20,14596.0
250,65,13,2,75,7,100,9.5,2,12,500,1,4,1,20,13246.1
250,65,13,2,90,3,100,9.5,2,12,500,1,4,1,20,12552.6
250,65,13,2,90,5,100,9.5,2,12,500,1,4,1,20,11846.4
250,65,13,2,90,7,100,9.5,2,12,500,1,4,1,20,10677.3
250,65,13,3,60,3,100,9.5,2,6,500,1,6,1,20,101568.9
250,65,13,3,60,5,100,9.5,2,6,500,1,6,1,20,91210.2
250,65,13,3,60,7,100,9.5,2,6,500,1,6,1,20,75618.4
250,65,13,3,75,3,100,9.5,2,6,500,1,6,1,20,65370.3
250,65,13,3,75,5,100,9.5,2,6,500,1,6,1,20,56640.3
250,65,13,3,75,7,100,9.5,2,6,500,1,6,1,20,45643.0
250,65,13,3,90,3,100,9.5,2,6,500,1,6,1,20,49985.3
250,65,13,3,90,5,100,9.5,2,6,500,1,6,1,20,42821.0
250,65,13,3,90,7,100,9.5,2,6,500,1,6,1,20,35766.4
250,65,13,3,60,3,100,9.5,2,8,500,1,6,1,20,92386.8
250,65,13,3,60,5,100,9.5,2,8,500,1,6,1,20,81733.3
250,65,13,3,60,7,100,9.5,2,8,500,1,6,1,20,66120.4
250,65,13,3,75,3,100,9.5,2,8,500,1,6,1,20,56940.2
250,65,13,3,75,5,100,9.5,2,8,500,1,6,1,20,49928.8
250,65,13,3,75,7,100,9.5,2,8,500,1,6,1,20,41466.7
250,65,13,3,90,3,100,9.5,2,8,500,1,6,1,20,44382.3
250,65,13,3,90,5,100,9.5,2,8,500,1,6,1,20,39203.8
250,65,13,3,90,7,100,9.5,2,8,500,1,6,1,20,34141.4
250,65,13,3,60,3,100,9.5,2,12,500,1,6,1,20,77248.8
250,65,13,3,60,5,100,9.5,2,12,500,1,6,1,20,67871.4
250,65,13,3,60,7,100,9.5,2,12,500,1,6,1,20,55502.7
250,65,13,3,75,3,100,9.5,2,12,500,1,6,1,20,50036.8
250,65,13,3,75,5,100,9.5,2,12,500,1,6,1,20,46921.7
250,65,13,3,75,7,100,9.5,2,12,500,1,6,1,20,44730.4
250,65,13,3,90,3,100,9.5,2,12,500,1,6,1,20,41203.9
250,65,13,3,90,5,100,9.5,2,12,500,1,6,1,20,39952.3
250,65,13,3,90,7,100,9.5,2,12,500,1,6,1,20,36825.5
200,45,13,1,60,3,100,9.5,2,6,500,1,2,1,40,4922.5
200,45,13,1,60,5,100,9.5,2,6,500,1,2,1,40,4287.4
200,45,13,1,60,7,100,9.5,2,6,500,1,2,1,40,3782.5
200,45,13,1,75,3,100,9.5,2,6,500,1,2,1,40,2869.1
200,45,13,1,75,5,100,9.5,2,6,500,1,2,1,40,2505.8
200,45,13,1,75,7,100,9.5,2,6,500,1,2,1,40,1991.8
200,45,13,1,90,3,100,9.5,2,6,500,1,2,1,40,2253.0
200,45,13,1,90,5,100,9.5,2,6,500,1,2,1,40,1981.2
200,45,13,1,90,7,100,9.5,2,6,500,1,2,1,40,1647.1
200,45,13,1,60,3,100,9.5,2,8,500,1,2,1,40,4032.1
200,45,13,1,60,5,100,9.5,2,8,500,1,2,1,40,3547.9
200,45,13,1,60,7,100,9.5,2,8,500,1,2,1,40,3318.1
200,45,13,1,75,3,100,9.5,2,8,500,1,2,1,40,2402.8
200,45,13,1,75,5,100,9.5,2,8,500,1,2,1,40,2249.3
200,45,13,1,75,7,100,9.5,2,8,500,1,2,1,40,1942.2
200,45,13,1,90,3,100,9.5,2,8,500,1,2,1,40,1990.1
200,45,13,1,90,5,100,9.5,2,8,500,1,2,1,40,1944.9
200,45,13,1,90,7,100,9.5,2,8,500,1,2,1,40,1696.1
200,45,13,2,60,3,100,9.5,2,6,500,1,4,1,40,39390.2
200,45,13,2,60,5,100,9.5,2,6,500,1,4,1,40,33219.2
200,45,13,2,60,7,100,9.5,2,6,500,1,4,1,40,27755.7
200,45,13,2,75,3,100,9.5,2,6,500,1,4,1,40,23645.4
200,45,13,2,75,5,100,9.5,2,6,500,1,4,1,40,20361.1
200,45,13,2,75,7,100,9.5,2,6,500,1,4,1,40,16189.8
200,45,13,2,90,3,100,9.5,2,6,500,1,4,1,40,18256.9
200,45,13,2,90,5,100,9.5,2,6,500,1,4,1,40,16107.2
200,45,13,2,90,7,100,9.5,2,6,500,1,4,1,40,13571.4
200,45,13,2,60,3,100,9.5,2,8,500,1,4,1,40,32347.9
200,45,13,2,60,5,100,9.5,2,8,500,1,4,1,40,27683.3
200,45,13,2,60,7,100,9.5,2,8,500,1,4,1,40,24705.0
200,45,13,2,75,3,100,9.5,2,8,500,1,4,1,40,19746.9
200,45,13,2,75,5,100,9.5,2,8,500,1,4,1,40,18551.5
200,45,13,2,75,7,100,9.5,2,8,500,1,4,1,40,16297.8
200,45,13,2,90,3,100,9.5,2,8,500,1,4,1,40,16231.8
200,45,13,2,90,5,100,9.5,2,8,500,1,4,1,40,16071.9
200,45,13,2,90,7,100,9.5,2,8,500,1,4,1,40,14810.5
200,45,13,3,60,3,100,9.5,2,6,500,1,6,1,40,133756.2
200,45,13,3,60,5,100,9.5,2,6,500,1,6,1,40,110241.3
200,45,13,3,60,7,100,9.5,2,6,500,1,6,1,40,88662.5
200,45,13,3,75,3,100,9.5,2,6,500,1,6,1,40,78724.3
200,45,13,3,75,5,100,9.5,2,6,500,1,6,1,40,67485.1
200,45,13,3,75,7,100,9.5,2,6,500,1,6,1,40,53722.8
200,45,13,3,90,3,100,9.5,2,6,500,1,6,1,40,61969.6
200,45,13,3,90,5,100,9.5,2,6,500,1,6,1,40,54597.2
200,45,13,3,90,7,100,9.5,2,6,500,1,6,1,40,45864.2
200,45,13,3,60,3,100,9.5,2,8,500,1,6,1,40,107792.3
200,45,13,3,60,5,100,9.5,2,8,500,1,6,1,40,91922.9
200,45,13,3,60,7,100,9.5,2,8,500,1,6,1,40,79532.1
200,45,13,3,75,3,100,9.5,2,8,500,1,6,1,40,65830.3
200,45,13,3,75,5,100,9.5,2,8,500,1,6,1,40,61158.6
200,45,13,3,75,7,100,9.5,2,8,500,1,6,1,40,53531.0
200,45,13,3,90,3,100,9.5,2,8,500,1,6,1,40,55069.9
200,45,13,3,90,5,100,9.5,2,8,500,1,6,1,40,53967.2
200,45,13,3,90,7,100,9.5,2,8,500,1,6,1,40,43465.2
250,65,13,1,60,3,100,9.5,2,6,500,1,2,1,40,5430.5
250,65,13,1,60,5,100,9.5,2,6,500,1,2,1,40,4876.0
250,65,13,1,60,7,100,9.5,2,6,500,1,2,1,40,4014.4
250,65,13,1,75,3,100,9.5,2,6,500,1,2,1,40,2882.0
250,65,13,1,75,5,100,9.5,2,6,500,1,2,1,40,2345.3
250,65,13,1,75,7,100,9.5,2,6,500,1,2,1,40,1749.8
250,65,13,1,90,3,100,9.5,2,6,500,1,2,1,40,1881.0
250,65,13,1,90,5,100,9.5,2,6,500,1,2,1,40,1566.7
250,65,13,1,90,7,100,9.5,2,6,500,1,2,1,40,1271.8
250,65,13,1,60,3,100,9.5,2,8,500,1,2,1,40,4777.2
250,65,13,1,60,5,100,9.5,2,8,500,1,2,1,40,4083.3
250,65,13,1,60,7,100,9.5,2,8,500,1,2,1,40,3220.0
250,65,13,1,75,3,100,9.5,2,8,500,1,2,1,40,2458.8
250,65,13,1,75,5,100,9.5,2,8,500,1,2,1,40,2033.9
250,65,13,1,75,7,100,9.5,2,8,500,1,2,1,40,1568.2
250,65,13,1,90,3,100,9.5,2,8,500,1,2,1,40,1688.9
250,65,13,1,90,5,100,9.5,2,8,500,1,2,1,40,1448.6
